order,close_time,cmd,symbol,true_volume,open_price,close_price,storage,commission,true_profit
133755269,2025-04-08 10:16:01,BUY,EURUSD.pro,0.009647,1.0975,1.098,0,0,0.48
133723696,2025-04-08 10:20:47,SELL,EURUSD.pro,0.009647,1.09156,1.09623,0,0,-4.51
133724366,2025-04-08 10:20:48,SELL,EURUSD.pro,0.019294,1.0921800000000002,1.09626,0,0,-7.87
133725719,2025-04-08 10:20:49,SELL,EURUSD.pro,0.028941,1.09301,1.0962500000000002,0,0,-9.38
133726925,2025-04-08 10:20:49,SELL,EURUSD.pro,0.038587,1.09347,1.09627,0,0,-10.8
133727803,2025-04-08 10:20:50,SELL,EURUSD.pro,0.048234,1.09402,1.09633,0,0,-11.14
133729167,2025-04-08 10:20:51,SELL,EURUSD.pro,0.057881,1.0949,1.09635,0,0,-8.39
133730790,2025-04-08 10:20:51,SELL,EURUSD.pro,0.067528,1.09535,1.0963,0,0,-6.42
133734052,2025-04-08 10:20:52,SELL,EURUSD.pro,0.077174,1.09586,1.0963100000000001,0,0,-3.47
133735159,2025-04-08 10:20:53,SELL,EURUSD.pro,0.086821,1.09638,1.0963100000000001,0,0,0.61
133737304,2025-04-08 10:20:53,SELL,EURUSD.pro,0.096468,1.09695,1.09616,0,0,7.62
133738579,2025-04-08 10:20:54,SELL,EURUSD.pro,0.106114,1.0975,1.09617,0,0,14.11
133750231,2025-04-08 10:20:55,SELL,EURUSD.pro,0.115761,1.09801,1.0962,0,0,20.95
133752645,2025-04-08 10:20:55,SELL,EURUSD.pro,0.125407,1.09861,1.09625,0,0,29.6
133753819,2025-04-08 10:20:56,SELL,EURUSD.pro,0.135054,1.09914,1.09629,0,0,38.49
133756457,2025-04-08 10:22:57,SELL,EURUSD.pro,0.009647,1.09631,1.09581,0,0,0.48
133758908,2025-04-08 10:45:42,SELL,EURUSD.pro,0.009647,1.09502,1.09445,0,0,0.55
133757428,2025-04-08 11:27:25,BUY,EURUSD.pro,0.009647,1.097,1.09446,0,0,-2.45
133757978,2025-04-08 11:27:25,BUY,EURUSD.pro,0.019294,1.0964099999999999,1.09444,0,0,-3.8
133758245,2025-04-08 11:27:26,BUY,EURUSD.pro,0.028941,1.09558,1.0944699999999998,0,0,-3.21
133759082,2025-04-08 11:27:27,BUY,EURUSD.pro,0.038587,1.09514,1.0944699999999998,0,0,-2.59
133759532,2025-04-08 11:27:27,BUY,EURUSD.pro,0.048234,1.09441,1.0944099999999999,0,0,0
133760364,2025-04-08 11:27:28,BUY,EURUSD.pro,0.057881,1.0939299999999998,1.09442,0,0,2.84
133760860,2025-04-08 11:27:28,BUY,EURUSD.pro,0.067527,1.09294,1.09442,0,0,9.99
133761247,2025-04-08 11:27:29,BUY,EURUSD.pro,0.077174,1.0924,1.09439,0,0,15.36
133763554,2025-04-08 11:34:54,SELL,EURUSD.pro,0.009647,1.09421,1.09406,0,0,0.14
133764123,2025-04-08 11:34:54,SELL,EURUSD.pro,0.019294,1.09474,1.09406,0,0,1.31
133764850,2025-04-08 11:55:26,BUY,EURUSD.pro,0.009647,1.0944,1.09401,0,0,-0.38
133765070,2025-04-08 11:55:27,BUY,EURUSD.pro,0.019294,1.0936299999999999,1.09399,0,0,0.69
133765331,2025-04-08 11:55:27,BUY,EURUSD.pro,0.028941,1.0931499999999998,1.0940299999999998,0,0,2.55
133766820,2025-04-08 12:43:02,BUY,EURUSD.pro,0.009647,1.09288,1.09242,0,0,-0.44
133767155,2025-04-08 12:43:03,BUY,EURUSD.pro,0.019294,1.0922399999999999,1.0924399999999999,0,0,0.39
133767853,2025-04-08 12:43:03,BUY,EURUSD.pro,0.02894,1.0913899999999999,1.0924,0,0,2.92
133824957,2025-04-09 03:03:27,SELL,EURUSD.pro,0.008833,1.0973,1.09746,0,0,-0.14
133825562,2025-04-09 03:03:28,SELL,EURUSD.pro,0.017665,1.09782,1.09751,0,0,0.55
133826889,2025-04-09 03:03:28,SELL,EURUSD.pro,0.026498,1.09832,1.09755,0,0,2.04
133837683,2025-04-09 04:44:18,BUY,EURUSD.pro,0.008833,1.10374,1.10304,0,0,-0.62
133839166,2025-04-09 04:44:18,BUY,EURUSD.pro,0.017665,1.1025800000000001,1.1030200000000001,0,0,0.78
133839702,2025-04-09 04:44:19,BUY,EURUSD.pro,0.026498,1.1020800000000002,1.10304,0,0,2.54
133831021,2025-04-09 04:56:29,SELL,EURUSD.pro,0.008833,1.09917,1.10189,0,0,-2.4
133831483,2025-04-09 04:56:30,SELL,EURUSD.pro,0.017665,1.09967,1.10193,0,0,-3.99
133832579,2025-04-09 04:56:31,SELL,EURUSD.pro,0.026498,1.1006,1.10193,0,0,-3.52
133833535,2025-04-09 04:56:31,SELL,EURUSD.pro,0.03533,1.10147,1.10194,0,0,-1.66
133834833,2025-04-09 04:56:32,SELL,EURUSD.pro,0.044163,1.10209,1.10198,0,0,0.49
133836502,2025-04-09 04:56:33,SELL,EURUSD.pro,0.052995,1.10254,1.1019700000000001,0,0,3.02
133837379,2025-04-09 04:56:33,SELL,EURUSD.pro,0.061828,1.1032300000000002,1.10198,0,0,7.73
133838129,2025-04-09 04:56:34,SELL,EURUSD.pro,0.07066,1.10388,1.102,0,0,13.28
133844731,2025-04-09 05:40:07,SELL,EURUSD.pro,0.008833,1.10189,1.10135,0,0,0.48
133843131,2025-04-09 06:02:34,BUY,EURUSD.pro,0.008833,1.10259,1.10221,0,0,-0.34
133843770,2025-04-09 06:02:35,BUY,EURUSD.pro,0.017666,1.1021800000000002,1.10221,0,0,0.05
133844941,2025-04-09 06:02:36,BUY,EURUSD.pro,0.026498,1.1017000000000001,1.1021999999999998,0,0,1.32
133845565,2025-04-09 06:02:36,BUY,EURUSD.pro,0.035331,1.10121,1.1021800000000002,0,0,3.43
133847070,2025-04-09 06:38:17,SELL,EURUSD.pro,0.008833,1.1022,1.10254,0,0,-0.3
133847837,2025-04-09 06:38:18,SELL,EURUSD.pro,0.017665,1.1028300000000002,1.1025200000000002,0,0,0.55
133848345,2025-04-09 06:38:18,SELL,EURUSD.pro,0.026498,1.10345,1.10249,0,0,2.54
133848104,2025-04-09 07:04:19,BUY,EURUSD.pro,0.008833,1.10321,1.10273,0,0,-0.42
133849158,2025-04-09 07:04:19,BUY,EURUSD.pro,0.017665,1.10269,1.1027099999999999,0,0,0.04
133849760,2025-04-09 07:04:20,BUY,EURUSD.pro,0.026498,1.10205,1.10261,0,0,1.48
133850764,2025-04-09 07:04:21,BUY,EURUSD.pro,0.034841,1.10153,1.1025699999999998,0,0,3.62
133852753,2025-04-09 07:35:19,SELL,EURUSD.pro,0.008711,1.10441,1.10535,0,0,-0.82
133853669,2025-04-09 07:35:20,SELL,EURUSD.pro,0.017421,1.10531,1.10539,0,0,-0.14
133854082,2025-04-09 07:35:21,SELL,EURUSD.pro,0.026132,1.1059100000000002,1.1053600000000001,0,0,1.44
133854937,2025-04-09 07:35:21,SELL,EURUSD.pro,0.034842,1.1064399999999999,1.1053499999999998,0,0,3.8
133855281,2025-04-09 07:46:43,SELL,EURUSD.pro,0.008711,1.10554,1.10505,0,0,0.43
133856324,2025-04-09 07:57:34,BUY,EURUSD.pro,0.008711,1.10606,1.10659,0,0,0.46
133857731,2025-04-09 08:08:38,SELL,EURUSD.pro,0.008711,1.10543,1.10494,0,0,0.43
133859236,2025-04-09 08:45:42,BUY,EURUSD.pro,0.008711,1.10524,1.1047,0,0,-0.47
133859587,2025-04-09 08:45:42,BUY,EURUSD.pro,0.017421,1.10474,1.10467,0,0,-0.12
133859924,2025-04-09 08:45:43,BUY,EURUSD.pro,0.026132,1.10429,1.1046500000000001,0,0,0.94
133860276,2025-04-09 08:45:44,BUY,EURUSD.pro,0.034842,1.10362,1.10465,0,0,3.59
133862934,2025-04-09 09:04:01,SELL,EURUSD.pro,0.008711,1.10613,1.10563,0,0,0.44
133865448,2025-04-09 09:30:21,BUY,EURUSD.pro,0.008711,1.10561,1.10564,0,0,0.03
133866226,2025-04-09 09:30:21,BUY,EURUSD.pro,0.017421,1.10499,1.1056400000000002,0,0,1.13
133867581,2025-04-09 10:05:01,SELL,EURUSD.pro,0.008711,1.10517,1.10661,0,0,-1.25
133867888,2025-04-09 10:05:02,SELL,EURUSD.pro,0.017421,1.1060699999999999,1.1066200000000002,0,0,-0.96
133868714,2025-04-09 10:05:02,SELL,EURUSD.pro,0.026132,1.10869,1.1065500000000001,0,0,5.59
133872312,2025-04-09 10:28:17,BUY,EURUSD.pro,0.008711,1.10586,1.10637,0,0,0.44
133873517,2025-04-09 10:41:00,SELL,EURUSD.pro,0.008711,1.10478,1.10426,0,0,0.45
133874840,2025-04-09 11:28:43,BUY,EURUSD.pro,0.008711,1.10415,1.10218,0,0,-1.72
133875049,2025-04-09 11:28:43,BUY,EURUSD.pro,0.017421,1.10355,1.10216,0,0,-2.42
133875492,2025-04-09 11:28:44,BUY,EURUSD.pro,0.026132,1.10259,1.10216,0,0,-1.12
133876277,2025-04-09 11:28:45,BUY,EURUSD.pro,0.034842,1.10196,1.1021500000000002,0,0,0.66
133876521,2025-04-09 11:28:45,BUY,EURUSD.pro,0.043552,1.1013600000000001,1.10211,0,0,3.27
133877393,2025-04-09 11:28:46,BUY,EURUSD.pro,0.052263,1.10033,1.10214,0,0,9.46
133880227,2025-04-09 12:00:55,SELL,EURUSD.pro,0.008711,1.10215,1.10241,0,0,-0.23
133880471,2025-04-09 12:00:56,SELL,EURUSD.pro,0.017421,1.10263,1.1024100000000001,0,0,0.38
133880724,2025-04-09 12:00:57,SELL,EURUSD.pro,0.026132,1.1033,1.10242,0,0,2.3
133882003,2025-04-09 12:14:14,BUY,EURUSD.pro,0.008711,1.10284,1.10337,0,0,0.46
133883258,2025-04-09 12:45:32,BUY,EURUSD.pro,0.008711,1.10332,1.10383,0,0,0.44
133885179,2025-04-09 13:04:59,BUY,EURUSD.pro,0.008711,1.10482,1.10494,0,0,0.1
133885481,2025-04-09 13:04:59,BUY,EURUSD.pro,0.017421,1.10432,1.1048900000000001,0,0,0.99
133884443,2025-04-09 13:15:29,SELL,EURUSD.pro,0.008711,1.10353,1.10448,0,0,-0.83
133884826,2025-04-09 13:15:30,SELL,EURUSD.pro,0.017421,1.10479,1.10449,0,0,0.52
133886412,2025-04-09 13:15:30,SELL,EURUSD.pro,0.026131,1.10565,1.10452,0,0,2.95
133960661,2025-04-10 03:01:25,BUY,EURUSD.pro,0.008727,1.09514,1.09529,0,0,0.13
133961213,2025-04-10 03:01:26,BUY,EURUSD.pro,0.017453,1.0946799999999999,1.0951899999999999,0,0,0.89
133964589,2025-04-10 03:28:17,BUY,EURUSD.pro,0.008727,1.0963,1.09685,0,0,0.48
133961433,2025-04-10 05:08:37,SELL,EURUSD.pro,0.008727,1.09471,1.09675,0,0,-1.78
133962804,2025-04-10 05:08:38,SELL,EURUSD.pro,0.017453,1.09547,1.09664,0,0,-2.04
133963943,2025-04-10 05:08:38,SELL,EURUSD.pro,0.026179,1.09596,1.09677,0,0,-2.12
133965086,2025-04-10 05:08:39,SELL,EURUSD.pro,0.034905,1.09647,1.0968399999999998,0,0,-1.29
133965617,2025-04-10 05:08:40,SELL,EURUSD.pro,0.043631,1.09696,1.0969000000000002,0,0,0.26
133966778,2025-04-10 05:08:40,SELL,EURUSD.pro,0.052358,1.09744,1.0969,0,0,2.83
133967976,2025-04-10 05:08:41,SELL,EURUSD.pro,0.061084,1.09795,1.09681,0,0,6.96
133968736,2025-04-10 05:08:42,SELL,EURUSD.pro,0.06981,1.0985099999999999,1.0968,0,0,11.94
133968528,2025-04-10 06:03:52,BUY,EURUSD.pro,0.008727,1.09849,1.09755,0,0,-0.82
133971338,2025-04-10 06:03:53,BUY,EURUSD.pro,0.017453,1.09791,1.09753,0,0,-0.66
133972204,2025-04-10 06:03:53,BUY,EURUSD.pro,0.026179,1.09736,1.09752,0,0,0.42
133973791,2025-04-10 06:03:54,BUY,EURUSD.pro,0.034905,1.0968,1.09752,0,0,2.51
133976024,2025-04-10 06:03:55,BUY,EURUSD.pro,0.043632,1.09635,1.0974899999999999,0,0,4.97
133982500,2025-04-10 08:26:27,BUY,EURUSD.pro,0.008727,1.09836,1.09858,0,0,0.19
133982800,2025-04-10 08:26:28,BUY,EURUSD.pro,0.017453,1.0978899999999998,1.09858,0,0,1.2
133974504,2025-04-10 08:53:22,SELL,EURUSD.pro,0.008727,1.09659,1.09795,0,0,-1.19
133977734,2025-04-10 08:53:22,SELL,EURUSD.pro,0.017453,1.09709,1.09796,0,0,-1.52
133978544,2025-04-10 08:53:23,SELL,EURUSD.pro,0.026179,1.0978,1.09797,0,0,-0.45
133979409,2025-04-10 08:53:24,SELL,EURUSD.pro,0.034905,1.09836,1.09796,0,0,1.4
133985024,2025-04-10 08:53:24,SELL,EURUSD.pro,0.043631,1.09881,1.09805,0,0,3.32
133985795,2025-04-10 08:53:25,SELL,EURUSD.pro,0.052358,1.0992799999999998,1.09805,0,0,6.44
133988167,2025-04-10 09:26:46,BUY,EURUSD.pro,0.008727,1.09866,1.09818,0,0,-0.42
133988792,2025-04-10 09:26:46,BUY,EURUSD.pro,0.017453,1.09815,1.09818,0,0,0.05
133989480,2025-04-10 09:26:47,BUY,EURUSD.pro,0.026179,1.0976400000000002,1.0981500000000002,0,0,1.34
133989990,2025-04-10 09:26:48,BUY,EURUSD.pro,0.034905,1.09722,1.0981400000000001,0,0,3.21
133991594,2025-04-10 09:37:49,SELL,EURUSD.pro,0.008727,1.0973,1.09681,0,0,0.43
133992881,2025-04-10 09:58:02,BUY,EURUSD.pro,0.008727,1.09735,1.09763,0,0,0.24
133993167,2025-04-10 09:58:02,BUY,EURUSD.pro,0.017453,1.0968600000000002,1.09754,0,0,1.19
134186382,2025-04-14 13:24:13,SELL,EURUSD.pro,0.008827,1.13589,1.1376,0,0,-1.51
134187477,2025-04-14 13:24:14,SELL,EURUSD.pro,0.008827,1.13775,1.13761,0,0,0.12
134189088,2025-04-14 13:24:15,SELL,EURUSD.pro,0.008827,1.13861,1.1376,0,0,0.89
134190469,2025-04-14 13:24:16,SELL,EURUSD.pro,0.008827,1.13951,1.13767,0,0,1.62
134192587,2025-04-14 13:24:17,SELL,EURUSD.pro,0.008827,1.14141,1.13769,0,0,3.28
134232634,2025-04-14 22:12:31,BUY,EURUSD.pro,0.008755,1.1342,1.13587,0,0,1.46
134237675,2025-04-14 22:52:32,BUY,EURUSD.pro,0.008747,1.1359,1.1361,0,0,0.17
134239854,2025-04-15 06:21:51,BUY,EURUSD.pro,0.008747,1.1355,1.13445,0,0,-0.92
134242501,2025-04-15 06:21:51,BUY,EURUSD.pro,0.008731,1.13474,1.13443,0,0,-0.27
134244989,2025-04-15 06:21:52,BUY,EURUSD.pro,0.00871,1.13411,1.13443,0,0,0.28
134247546,2025-04-15 06:21:53,BUY,EURUSD.pro,0.00871,1.13338,1.13443,0,0,0.91
134248292,2025-04-15 06:21:53,BUY,EURUSD.pro,0.00871,1.13271,1.13443,0,0,1.5
134249295,2025-04-15 06:21:54,BUY,EURUSD.pro,0.00871,1.13189,1.13443,0,0,2.21
134298519,2025-04-15 20:48:55,BUY,EURUSD.pro,0.008674,1.12743,1.12754,0,0,0.1
134300233,2025-04-15 22:31:50,BUY,EURUSD.pro,0.008674,1.12728,1.12797,0,0,0.6
134303365,2025-04-16 01:20:06,BUY,EURUSD.pro,0.008675,1.12864,1.12907,0,0,0.37
134324113,2025-04-16 11:39:59,SELL,EURUSD.pro,0.00868,1.13434,1.13499,0,0,-0.56
134327198,2025-04-16 11:39:59,SELL,EURUSD.pro,0.00868,1.13558,1.13502,0,0,0.49
134328701,2025-04-16 11:40:00,SELL,EURUSD.pro,0.00868,1.13795,1.13501,0,0,2.55
134332709,2025-04-16 11:40:01,SELL,EURUSD.pro,0.00868,1.13908,1.135,0,0,3.54
134342390,2025-04-16 14:00:58,SELL,EURUSD.pro,0.008669,1.13662,1.13604,0,0,0.5
134345810,2025-04-16 15:23:30,SELL,EURUSD.pro,0.008669,1.13609,1.1358,0,0,0.25
134346509,2025-04-16 15:23:31,SELL,EURUSD.pro,0.008669,1.13692,1.13575,0,0,1.01
134378249,2025-04-17 03:04:00,SELL,EURUSD.pro,0.008642,1.1399,1.13851,0,0,1.2
134380576,2025-04-17 03:04:01,SELL,EURUSD.pro,0.010289,1.14045,1.13855,0,0,1.95
134382174,2025-04-17 03:57:37,SELL,EURUSD.pro,0.010289,1.13821,1.13669,0,0,1.56
134401812,2025-04-17 17:21:47,BUY,EURUSD.pro,0.010276,1.13784,1.13805,0,0,0.22
134402658,2025-04-17 17:21:48,BUY,EURUSD.pro,0.010276,1.13719,1.13798,0,0,0.81
134404744,2025-04-17 17:21:49,BUY,EURUSD.pro,0.010276,1.13652,1.13799,0,0,1.51
134406983,2025-04-17 17:21:49,BUY,EURUSD.pro,0.010276,1.13569,1.13802,0,0,2.39
134409129,2025-04-17 17:21:50,BUY,EURUSD.pro,0.010276,1.13446,1.13792,0,0,3.56
134437215,2025-04-18 10:01:26,SELL,EURUSD.pro,0.010228,1.13723,1.13681,0,0,0.43
134453554,2025-04-21 02:32:47,BUY,EURUSD.pro,0.008414,1.14425,1.14451,0,0,0.22
134453878,2025-04-21 02:32:48,BUY,EURUSD.pro,0.016827,1.14375,1.14422,0,0,0.79
134456266,2025-04-21 03:01:13,BUY,EURUSD.pro,0.008413,1.14575,1.14561,0,0,-0.12
134456513,2025-04-21 03:01:14,BUY,EURUSD.pro,0.016826,1.14527,1.14554,0,0,0.45
134456901,2025-04-21 03:01:14,BUY,EURUSD.pro,0.02524,1.14472,1.1455199999999999,0,0,2.02
134455391,2025-04-21 03:44:29,SELL,EURUSD.pro,0.008414,1.14461,1.14664,0,0,-1.71
134455687,2025-04-21 03:44:30,SELL,EURUSD.pro,0.016826,1.1453,1.1467100000000001,0,0,-2.37
134457435,2025-04-21 03:44:31,SELL,EURUSD.pro,0.025239,1.14578,1.1467500000000002,0,0,-2.45
134458129,2025-04-21 03:44:31,SELL,EURUSD.pro,0.033652,1.14632,1.1467500000000002,0,0,-1.45
134458679,2025-04-21 03:44:32,SELL,EURUSD.pro,0.042065,1.14683,1.1467500000000002,0,0,0.34
134459401,2025-04-21 03:44:33,SELL,EURUSD.pro,0.050478,1.1472900000000001,1.14676,0,0,2.68
134461087,2025-04-21 03:44:34,SELL,EURUSD.pro,0.05889,1.14772,1.14673,0,0,5.83
134461599,2025-04-21 03:44:34,SELL,EURUSD.pro,0.067303,1.14847,1.14675,0,0,11.58
134463228,2025-04-21 04:00:44,BUY,EURUSD.pro,0.008413,1.14664,1.14715,0,0,0.43
134464366,2025-04-21 04:36:46,SELL,EURUSD.pro,0.008411,1.1473,1.14682,0,0,0.4
134464920,2025-04-21 04:52:16,BUY,EURUSD.pro,0.008411,1.14774,1.14773,0,0,-0.01
134465627,2025-04-21 04:52:17,BUY,EURUSD.pro,0.016821,1.1470099999999999,1.14772,0,0,1.19
134467763,2025-04-21 05:17:48,BUY,EURUSD.pro,0.008411,1.1481,1.1486,0,0,0.42
134472371,2025-04-21 06:07:44,BUY,EURUSD.pro,0.008411,1.15071,1.15122,0,0,0.43
134473029,2025-04-21 06:41:43,BUY,EURUSD.pro,0.008411,1.15124,1.15188,0,0,0.54
134467070,2025-04-21 07:07:40,SELL,EURUSD.pro,0.008411,1.14724,1.15009,0,0,-2.4
134467524,2025-04-21 07:07:41,SELL,EURUSD.pro,0.016821,1.14774,1.15011,0,0,-3.99
134468050,2025-04-21 07:07:41,SELL,EURUSD.pro,0.025231,1.14841,1.1501,0,0,-4.26
134469059,2025-04-21 07:07:42,SELL,EURUSD.pro,0.033641,1.14994,1.15009,0,0,-0.5
134469751,2025-04-21 07:07:43,SELL,EURUSD.pro,0.042054,1.15098,1.15013,0,0,3.57
134470794,2025-04-21 07:07:43,SELL,EURUSD.pro,0.05046,1.15154,1.15015,0,0,7.01
134473721,2025-04-21 07:07:44,SELL,EURUSD.pro,0.05887,1.15212,1.15016,0,0,11.54
134475865,2025-04-21 08:00:21,BUY,EURUSD.pro,0.008395,1.15126,1.15183,0,0,0.48
134475494,2025-04-21 09:12:33,SELL,EURUSD.pro,0.0084,1.15109,1.15209,0,0,-0.84
134476199,2025-04-21 09:12:33,SELL,EURUSD.pro,0.01679,1.1517199999999999,1.1521000000000001,0,0,-0.64
134476583,2025-04-21 09:12:34,SELL,EURUSD.pro,0.025185,1.15221,1.1521199999999998,0,0,0.23
134477461,2025-04-21 09:12:35,SELL,EURUSD.pro,0.033579,1.15279,1.1520899999999998,0,0,2.35
134477942,2025-04-21 09:12:35,SELL,EURUSD.pro,0.041974,1.1533099999999998,1.15217,0,0,4.79
134479229,2025-04-21 10:21:14,BUY,EURUSD.pro,0.008395,1.15328,1.15223,0,0,-0.88
134479521,2025-04-21 10:21:15,BUY,EURUSD.pro,0.01679,1.15274,1.1521100000000002,0,0,-1.06
134479950,2025-04-21 10:21:15,BUY,EURUSD.pro,0.025185,1.15206,1.1521100000000002,0,0,0.13
134480456,2025-04-21 10:21:16,BUY,EURUSD.pro,0.03358,1.1515300000000002,1.15215,0,0,2.08
134481187,2025-04-21 10:21:17,BUY,EURUSD.pro,0.041975,1.15094,1.1521000000000001,0,0,4.87
134487595,2025-04-21 11:33:54,BUY,EURUSD.pro,0.008395,1.15434,1.15486,0,0,0.44
134488877,2025-04-21 12:12:13,BUY,EURUSD.pro,0.008395,1.15645,1.15689,0,0,0.37
134481999,2025-04-21 13:11:12,SELL,EURUSD.pro,0.008395,1.15073,1.15413,0,0,-2.85
134482321,2025-04-21 13:11:13,SELL,EURUSD.pro,0.01679,1.15144,1.15414,0,0,-4.53
134483176,2025-04-21 13:11:13,SELL,EURUSD.pro,0.025185,1.1521599999999999,1.15414,0,0,-4.99
134483394,2025-04-21 13:11:14,SELL,EURUSD.pro,0.033579,1.15276,1.15418,0,0,-4.77
134483999,2025-04-21 13:11:15,SELL,EURUSD.pro,0.041974,1.1531699999999998,1.15423,0,0,-4.45
134484609,2025-04-21 13:11:15,SELL,EURUSD.pro,0.050368,1.15373,1.15422,0,0,-2.47
134486282,2025-04-21 13:11:16,SELL,EURUSD.pro,0.058752,1.1556499999999998,1.15424,0,0,8.28
134488310,2025-04-21 13:11:17,SELL,EURUSD.pro,0.067155,1.1562999999999999,1.15424,0,0,13.83
134489109,2025-04-21 13:11:17,SELL,EURUSD.pro,0.075548,1.1568699999999998,1.15425,0,0,19.79
134490321,2025-04-21 14:38:22,BUY,EURUSD.pro,0.008395,1.15665,1.15354,0,0,-2.61
134490526,2025-04-21 14:38:23,BUY,EURUSD.pro,0.016789,1.15588,1.1534900000000001,0,0,-4.01
134491184,2025-04-21 14:38:24,BUY,EURUSD.pro,0.025184,1.15517,1.1534799999999998,0,0,-4.26
134492153,2025-04-21 14:38:24,BUY,EURUSD.pro,0.033579,1.15442,1.15347,0,0,-3.19
134493048,2025-04-21 14:38:25,BUY,EURUSD.pro,0.041973,1.15388,1.15344,0,0,-1.85
134493554,2025-04-21 14:38:26,BUY,EURUSD.pro,0.050369,1.15316,1.15344,0,0,1.41
134493983,2025-04-21 14:38:26,BUY,EURUSD.pro,0.058764,1.1525699999999999,1.15346,0,0,5.23
134495102,2025-04-21 14:38:27,BUY,EURUSD.pro,0.067159,1.15209,1.15353,0,0,9.67
134495775,2025-04-21 14:38:28,BUY,EURUSD.pro,0.075555,1.15151,1.1534600000000002,0,0,14.73
134441435,2025-04-22 16:41:49,SELL,EURUSD.pro,0.010197,1.13788,1.14601,0,0,-8.29
134443669,2025-04-22 16:41:50,SELL,EURUSD.pro,0.010048,1.13954,1.14604,0,0,-6.53
134446795,2025-04-22 16:41:50,SELL,EURUSD.pro,0.010023,1.1409799999999999,1.14604,0,0,-5.07
134453222,2025-04-22 16:41:51,SELL,EURUSD.pro,0.010016,1.14377,1.14605,0,0,-2.28
134455169,2025-04-22 16:41:52,SELL,EURUSD.pro,0.010016,1.14484,1.14605,0,0,-1.21
134465220,2025-04-22 16:41:52,SELL,EURUSD.pro,0.010013,1.14779,1.14605,0,0,1.74
134473977,2025-04-22 16:41:53,SELL,EURUSD.pro,0.01,1.1519,1.14605,0,0,5.85
134451789,2025-04-22 16:41:54,SELL,EURUSD.pro,0.010016,1.14287,1.14604,0,0,-3.18
134441981,2025-04-22 16:41:55,SELL,EURUSD.pro,0.010048,1.1386,1.14604,0,0,-7.48
134450136,2025-04-22 16:41:55,SELL,EURUSD.pro,0.010016,1.1418,1.14604,0,0,-4.25
134459957,2025-04-22 16:41:56,SELL,EURUSD.pro,0.010016,1.14675,1.14605,0,0,0.7
134477230,2025-04-22 16:41:57,SELL,EURUSD.pro,0.009994,1.15244,1.1461,0,0,6.34
134484984,2025-04-22 16:41:57,SELL,EURUSD.pro,0.009994,1.15396,1.14606,0,0,7.9
134489515,2025-04-22 16:41:58,SELL,EURUSD.pro,0.009994,1.15666,1.14606,0,0,10.59
134470194,2025-04-22 16:41:59,SELL,EURUSD.pro,0.010012,1.15109,1.14611,0,0,4.99
134478382,2025-04-22 16:41:59,SELL,EURUSD.pro,0.009994,1.15336,1.14606,0,0,7.3
134486767,2025-04-22 16:42:00,SELL,EURUSD.pro,0.009994,1.15546,1.14611,0,0,9.34
134595483,2025-04-23 02:23:54,SELL,EURUSD.pro,0.008597,1.13552,1.13501,0,0,0.44
134594855,2025-04-23 02:38:53,BUY,EURUSD.pro,0.008597,1.13563,1.13571,0,0,0.07
134595729,2025-04-23 02:38:54,BUY,EURUSD.pro,0.017194,1.13495,1.13562,0,0,1.15
134596099,2025-04-23 02:45:58,BUY,EURUSD.pro,0.008597,1.13573,1.13624,0,0,0.44
134596697,2025-04-23 02:54:27,SELL,EURUSD.pro,0.008597,1.13493,1.1344,0,0,0.46
134597336,2025-04-23 03:05:28,BUY,EURUSD.pro,0.008597,1.13622,1.1368,0,0,0.5
134598964,2025-04-23 03:40:15,BUY,EURUSD.pro,0.008613,1.13786,1.13843,0,0,0.49
134601305,2025-04-23 03:59:05,BUY,EURUSD.pro,0.008613,1.13902,1.13953,0,0,0.44
134600067,2025-04-23 04:08:43,SELL,EURUSD.pro,0.008613,1.13812,1.13867,0,0,-0.47
134600662,2025-04-23 04:08:43,SELL,EURUSD.pro,0.017226,1.13862,1.1386999999999998,0,0,-0.14
134601636,2025-04-23 04:08:44,SELL,EURUSD.pro,0.025839,1.13924,1.13869,0,0,1.42
134602150,2025-04-23 04:08:45,SELL,EURUSD.pro,0.034452,1.13969,1.1387099999999999,0,0,3.38
134603543,2025-04-23 04:25:15,BUY,EURUSD.pro,0.008613,1.13903,1.13951,0,0,0.41
134603982,2025-04-23 05:04:19,SELL,EURUSD.pro,0.008613,1.13931,1.14013,0,0,-0.71
134604306,2025-04-23 05:04:20,SELL,EURUSD.pro,0.017226,1.1399100000000002,1.14023,0,0,-0.55
134604727,2025-04-23 05:04:21,SELL,EURUSD.pro,0.025839,1.1407200000000002,1.14023,0,0,1.27
134605663,2025-04-23 05:04:21,SELL,EURUSD.pro,0.034452,1.14123,1.14023,0,0,3.45
134607482,2025-04-23 05:42:26,BUY,EURUSD.pro,0.008613,1.14026,1.14002,0,0,-0.21
134607815,2025-04-23 05:42:27,BUY,EURUSD.pro,0.017226,1.1397499999999998,1.13998,0,0,0.4
134608540,2025-04-23 05:42:27,BUY,EURUSD.pro,0.025839,1.1392399999999998,1.1399299999999999,0,0,1.78
134608229,2025-04-23 06:15:01,SELL,EURUSD.pro,0.008613,1.13935,1.13957,0,0,-0.19
134608782,2025-04-23 06:15:02,SELL,EURUSD.pro,0.017226,1.1399299999999999,1.1395899999999999,0,0,0.59
134609227,2025-04-23 06:15:03,SELL,EURUSD.pro,0.025839,1.14043,1.1395899999999999,0,0,2.17
